field_id	title	availability	stability	private	value_type	base_type	item_type	strata	instanced	arrayed	sexed	units	main_category	encoding_id	instance_id	instance_min	instance_max	array_min	array_max	notes	debut	version	num_participants	item_count	showcase_order	tier
23242	Trunk BMD (bone mineral density) (left)	0	2	0	31	0	0	0	1	0	0	g/cm2	125	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	15038	15173	820	0
23243	Trunk BMD (bone mineral density) (right)	0	2	0	31	0	0	0	1	0	0	g/cm2	125	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	15038	15173	830	0
23244	Android bone mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	100	0
23245	Android fat mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	110	0
23246	Android lean mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	120	0
23247	Android tissue fat percentage	0	2	0	31	0	0	0	1	0	0	percent	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	41008	42755	130	0
23248	Android total mass	0	2	0	31	0	0	0	1	0	0	kg	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	41008	42755	140	0
23249	Arm fat mass (left)	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	4350	4350	150	0
23250	Arm lean mass (left)	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	4350	4350	170	0
23251	Arm tissue fat percentage (left)	0	2	0	31	0	0	0	1	0	0	percent	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	15039	15174	190	0
23252	Arm total mass (left)	0	2	0	31	0	0	0	1	0	0	kg	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	15039	15174	210	0
23253	Arm fat mass (right)	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	4350	4350	160	0
23254	Arm lean mass (right)	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	4350	4350	180	0
23255	Arm tissue fat percentage (right)	0	2	0	31	0	0	0	1	0	0	percent	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	15039	15174	200	0
23256	Arm total mass (right)	0	2	0	31	0	0	0	1	0	0	kg	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	15039	15174	220	0
23257	Arms fat mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	230	0
23258	Arms lean mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	240	0
23259	Arms tissue fat percentage	0	2	0	31	0	0	0	1	0	0	percent	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	41008	42755	250	0
23260	Arms total mass	0	2	0	31	0	0	0	1	0	0	kg	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	41008	42755	260	0
23261	Gynoid bone mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	270	0
23262	Gynoid fat mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	280	0
23263	Gynoid lean mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	290	0
23264	Gynoid tissue fat percentage	0	2	0	31	0	0	0	1	0	0	percent	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	41007	42754	300	0
23265	Gynoid total mass	0	2	0	31	0	0	0	1	0	0	kg	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	41007	42754	310	0
23266	Leg fat mass (left)	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	4350	4350	350	0
23267	Leg lean mass (left)	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	4350	4350	370	0
23268	Leg tissue fat percentage (left)	0	2	0	31	0	0	0	1	0	0	percent	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	15038	15173	390	0
23269	Leg total mass (left)	0	2	0	31	0	0	0	1	0	0	kg	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	15038	15173	410	0
23270	Leg fat mass (right)	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	4350	4350	360	0
23271	Leg lean mass (right)	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	4350	4350	380	0
23272	Leg tissue fat percentage (right)	0	2	0	31	0	0	0	1	0	0	percent	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	15038	15173	400	0
23273	Leg total mass (right)	0	2	0	31	0	0	0	1	0	0	kg	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	15038	15173	420	0
23274	Legs fat mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	430	0
23275	Legs lean mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	440	0
23276	Legs tissue fat percentage	0	2	0	31	0	0	0	1	0	0	percent	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	41007	42754	450	0
23277	Legs total mass	0	2	0	31	0	0	0	1	0	0	kg	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	41007	42754	460	0
23278	Total fat mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	470	0
23279	Total fat-free mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	480	0
23280	Total lean mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	490	0
23281	Total tissue fat percentage	0	2	0	31	0	0	0	1	0	0	percent	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	41007	42754	500	0
23282	Total tissue mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	510	0
23283	Total mass	0	2	0	31	0	0	0	1	0	0	kg	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	41007	42754	520	0
23284	Trunk fat mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	530	0
23285	Trunk lean mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	540	0
23286	Trunk tissue fat percentage	0	2	0	31	0	0	0	1	0	0	percent	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	41007	42754	550	0
23287	Trunk total mass	0	2	0	31	0	0	0	1	0	0	kg	124	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	41007	42754	560	0
23288	VAT (visceral adipose tissue) mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5109	5109	570	0
23289	VAT (visceral adipose tissue) volume	0	2	0	11	0	0	0	1	0	0	cm3	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5109	5109	580	0
23290	Femur shaft BMD (bone mineral density) (left)	0	2	0	31	0	0	0	1	0	0	g/cm2	125	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	40972	42710	350	0
23291	Femur total BMD (bone mineral density) (left)	0	2	0	31	0	0	0	1	0	0	g/cm2	125	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	40972	42710	390	0
23292	Femur upper neck BMD (bone mineral density) (left)	0	2	0	31	0	0	0	1	0	0	g/cm2	125	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	8367	8367	500	0
23293	Femur total BMD (bone mineral density) T-score (left)	0	2	0	31	0	0	0	1	0	0	Std.Devs	125	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	40951	42688	410	0
23294	Femur lower neck BMD (bone mineral density) T-score (left)	0	2	0	31	0	0	0	1	0	0	Std.Devs	125	0	2	0	0	0	0	Value output by DXA system	2015-09-16	2000-01-01	-1	-1	260	0
23295	Femur troch BMD (bone mineral density) (left)	0	2	0	31	0	0	0	1	0	0	g/cm2	125	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	41037	42775	430	0
23296	Femur upper neck BMD (bone mineral density) T-score (left)	0	2	0	31	0	0	0	1	0	0	Std.Devs	125	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	8356	8356	520	0
23297	Femur wards BMD (bone mineral density) (left)	0	2	0	31	0	0	0	1	0	0	g/cm2	125	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	41037	42775	540	0
23298	Femur troch BMD (bone mineral density) T-score (left)	0	2	0	31	0	0	0	1	0	0	Std.Devs	125	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	41008	42745	450	0
23299	Femur neck BMD (bone mineral density) (left)	0	2	0	31	0	0	0	1	0	0	g/cm2	125	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	41037	42775	300	0
23300	Femur neck BMD (bone mineral density) T-score (left)	0	2	0	31	0	0	0	1	0	0	Std.Devs	125	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	41016	42753	330	0
23301	Femur wards BMD (bone mineral density) T-score (left)	0	2	0	31	0	0	0	1	0	0	Std.Devs	125	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	41011	42748	560	0
23302	Femur lower neck BMD (bone mineral density) (left)	0	2	0	31	0	0	0	1	0	0	g/cm2	125	0	2	2	3	0	0	Value output by DXA system	2015-09-16	2020-12-09	8367	8367	220	0
23303	Femur shaft BMD (bone mineral density) T-score (left)	0	2	0	31	0	0	0	1	0	0	Std.Devs	125	0	2	0	0	0	0	Value output by DXA system	2015-09-16	2000-01-01	-1	-1	370	0
23304	Trunk bone area	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	3	0	0	Trunk area	2015-09-24	2020-12-09	41008	42755	230	0
23305	Head bone area	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	3	0	0	Head area	2015-09-24	2020-12-09	41008	42755	110	0
23306	Head BMC (bone mineral content)	0	2	0	31	0	0	0	1	0	0	g	125	0	2	2	3	0	0	Head BMC	2015-09-24	2020-12-09	40679	42426	580	0
23307	Pelvis bone area	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	3	0	0	Pelvis area	2015-09-24	2020-12-09	41008	42755	250	0
23308	Pelvis BMC (bone mineral content)	0	2	0	31	0	0	0	1	0	0		125	0	2	2	3	0	0	Pelvis BMC	2015-09-24	2020-12-09	41007	42754	690	0
23309	Ribs bone area	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	3	0	0	Ribs area	2015-09-24	2020-12-09	41008	42755	190	0
23310	Ribs BMC (bone mineral content)	0	2	0	31	0	0	0	1	0	0	g	125	0	2	2	3	0	0	Ribs BMC	2015-09-24	2020-12-09	41008	42755	710	0
23311	Spine bone area	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	3	0	0	Spine area	2015-09-24	2020-12-09	41008	42755	210	0
23312	Spine BMC (bone mineral content)	0	2	0	31	0	0	0	1	0	0	g	125	0	2	2	3	0	0	Spine BMC	2015-09-24	2020-12-09	41008	42755	730	0
23313	Arm bone area (left)	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	3	0	0	Arm area (left)	2015-09-24	2020-12-09	15039	15174	150	0
23314	Arm bone area (right)	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	3	0	0	Arm area (right)	2015-09-24	2020-12-09	15039	15174	170	0
23315	Leg bone area (left)	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	3	0	0	Leg area (left)	2015-09-24	2020-12-09	15039	15174	290	0
23316	Leg bone area (right)	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	3	0	0	Leg area (right)	2015-09-24	2020-12-09	15039	15174	310	0
23317	Arms combined bone area	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	3	0	0	Arms combined area is the sum of ~F23313~ and ~F23314~. It has been presented in addition to the component parts because the DXA device did not always return the separate Left and Right values.	2015-09-24	2020-12-09	41008	42755	130	0
23318	Legs combined bone area	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	3	0	0	Legs combined area is the sum of ~F23315~ and ~F23316~. It has been presented in addition to the component parts because the DXA device did not always return the separate Left and Right values.	2015-09-24	2020-12-09	41008	42755	270	0
23319	Genotype Concordance - Detail Metrics	0	2	1	11	0	30	0	0	0	0		180	0	0	0	0	0	0	Genotype Concordance Detail Metrics	2020-10-15	2000-01-01	-1	-1	220	0
23320	Leg BMC (bone mineral content) (left)	0	2	0	31	0	0	0	1	0	0	g	125	0	2	2	3	0	0	Value output by DXA system	2015-09-17	2020-12-09	15038	15173	630	0
23321	Values wanted	0	2	0	11	0	0	1	1	1	0		502	0	2	2	3	0	104	This is an array of values indicating the digit that the participant would have entered if they had correctly matched the symbols above and below.	2017-06-12	2021-04-26	33692	716760	130	0
23322	Values entered	0	2	0	11	0	0	1	1	1	0		502	0	2	2	3	0	104	Digits entered by participant	2017-06-12	2021-04-26	33692	716760	140	0
23323	Number of symbol digit matches attempted	0	2	0	11	0	0	3	1	0	0	attempts	502	6361	2	2	3	0	0	Number of symbol digit matches attempted before the participant timed-out.	2017-06-09	2021-04-26	33692	36629	100	0
23324	Number of symbol digit matches made correctly	0	2	0	11	0	0	3	1	0	0	correct-answers	502	0	2	2	3	0	0	This is the number of symbols correctly matched to digits by the participant. <p> Note that it would be possible to get a high score here simply by repeated entering "1" very quickly as it would be correct 1/8 of the time and a large number of attempts could be made. For this reason, the score must be interpreted alongside ~F6774~ which shows the total number of attempts.	2017-06-16	2021-04-26	33692	36629	110	0
23325	Femur neck bone area (left)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	2	3	0	0	Bone area for the left femoral neck, from DXA output.	2020-08-10	2020-12-09	40985	42723	315	0
23326	Femur neck bone area (right)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	2	3	0	0	Bone area for the right femoral neck, from DXA output.	2020-08-10	2020-12-09	39576	41285	315	0
23327	Femur neck BMC (bone mineral content) (left)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	2	3	0	0	Bone mineral content for the left side femoral neck, from DXA output.	2020-08-10	2020-12-09	40985	42723	315	0
23328	Femur neck BMC (bone mineral content) (right)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	2	3	0	0	Bone mineral content for the right side femoral neck, from DXA output.	2020-08-10	2020-12-09	39576	41285	315	0
23329	Femur shaft bone area (left)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	2	3	0	0	Bone area for the left femoral shaft, from DXA output.	2020-08-10	2020-12-09	40920	42658	315	0
23330	Femur shaft bone area (right)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	2	3	0	0	Bone area for the right femoral shaft, from DXA output.	2020-08-10	2020-12-09	39494	41200	315	0
23331	Femur shaft BMC (bone mineral content) (left)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	2	3	0	0	Bone mineral content for the left femoral shaft, from DXA output.	2020-08-10	2020-12-09	40920	42658	315	0
23332	Femur shaft BMC (bone mineral content) (right)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	2	3	0	0	Bone mineral content for the right femoral shaft, from DXA output.	2020-08-10	2020-12-09	39494	41200	315	0
23333	Femur total area (left)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	2	3	0	0	Total bone area for the left femur, from DXA output.	2020-08-10	2020-12-09	40920	42658	315	0
23334	Femur total area (right)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	2	3	0	0	Total bone area for the right femur, from DXA output.	2020-08-10	2020-12-09	39494	41200	315	0
23335	Femur total BMC (bone mineral content) (left)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	2	3	0	0	Total bone mineral content for the left femur, from DXA output.	2020-08-10	2020-12-09	40920	42658	315	0
23336	Femur total BMC (bone mineral content) (right)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	2	3	0	0	Total bone mineral content for the right femur, from DXA output.	2020-08-10	2020-12-09	39494	41200	315	0
23337	Femur troch bone area (left)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	2	3	0	0	Bone area for the greater trochanter of the left femur, from DXA output.	2020-08-10	2020-12-09	40985	42723	315	0
23338	Femur troch bone area (right)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	2	3	0	0	Bone area for the greater trochanter of the right femur, from DXA output.	2020-08-10	2020-12-09	39576	41285	315	0
23339	Femur troch BMC (bone mineral content) (left)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	2	3	0	0	Bone mineral content for the greater trochanter of the left femur, from DXA output.	2020-08-10	2020-12-09	40985	42723	315	0
23340	Femur troch BMC (bone mineral content) (right)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	2	3	0	0	Bone mineral content for the greater trochanter of the right femur, from DXA output.	2020-08-10	2020-12-09	39576	41285	315	0
23341	Femur wards bone area (left)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	2	3	0	0	Bone area for the wards triangle of the left femur, from DXA output.	2020-08-10	2020-12-09	40985	42723	315	0
23342	Femur wards bone area (left)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	2	3	0	0	Bone area for the wards triangle of the right femur, from DXA output.	2020-08-10	2020-12-09	39576	41285	315	0
23343	Femur wards BMC (bone mineral content) (left)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	2	3	0	0	Bone mineral content for the left femoral wards triangle, from DXA output.	2020-08-10	2020-12-09	40985	42723	315	0
23344	Femur wards BMC (bone mineral content) (right)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	2	3	0	0	Bone mineral content for the right femoral wards triangle, from DXA output.	2020-08-10	2020-12-09	39576	41285	315	0
23345	Genotype Concordance - Summary Metrics (Picard)	0	2	1	11	0	30	1	0	0	0		180	0	0	0	0	0	0	Genotype Concordance Summary Metrics (Picard)	2020-10-15	2000-01-01	-1	-1	230	0
23346	Genotype Concordance	0	2	1	11	0	30	1	0	0	0		180	0	0	0	0	0	0	Genotype Concordance	2020-10-15	2000-01-01	-1	-1	200	0
23347	Concatenated QC Metrics	0	2	1	11	0	30	1	0	0	0		180	0	0	0	0	0	0	Concatenated QC Metrics	2020-10-15	2000-01-01	-1	-1	190	0
23348	Sample Contamination (verifyBamID) - depthSM	0	2	1	11	0	30	1	0	0	0		180	0	0	0	0	0	0	Sample Contamination (verifyBamID) depthSM	2020-10-15	2000-01-01	-1	-1	250	0
23349	Sample Contamination (verifyBamID) - selfSM	0	2	1	11	0	30	1	0	0	0		180	0	0	0	0	0	0	Sample Contamination (verifyBamID) - selfSM	2020-10-15	2000-01-01	-1	-1	260	0
23350	Manta-called scored structural variant and indel candidates	0	2	1	41	0	20	3	0	0	0		180	0	0	0	0	0	0	Manta-called scored structural variant and indel candidates	2020-12-05	2000-01-01	-1	-1	160	0
23351	Manta-called unscored structural variant and indel candidates	0	2	1	41	0	20	3	0	0	0		180	0	0	0	0	0	0	Manta-called unscored structural variant and indel candidates.	2020-12-05	2000-01-01	-1	-1	170	0
23370	Whole genome variant call files (VCFs)	0	2	1	41	0	20	0	0	0	0		180	0	0	0	0	0	0	Whole genome variant call files (VCFs)	2020-07-05	2020-10-28	150092	150092	120	0
23371	Whole genome variant calls indices	0	2	1	41	0	20	0	0	0	0		180	0	0	0	0	0	0	Whole genome variant calls indices	2020-07-05	2020-10-28	150092	150092	130	0
23372	Whole genome CRAM files	0	2	1	41	0	20	0	0	0	0		180	0	0	0	0	0	0	Whole genome CRAM files	2020-07-05	2020-10-28	33562	33562	140	0
23373	Whole genome CRAM indices	0	2	1	41	0	20	0	0	0	0		180	0	0	0	0	0	0	Whole genome CRAM indices	2020-07-05	2020-10-28	33548	33548	150	0
23374	Whole genome GraphTyper joint call pVCF	0	2	1	11	0	30	0	0	0	0	blocks	180	4982	0	0	0	0	0	Whole genome graph-typer	2020-09-29	2020-10-20	150092	150092	110	0
23375	Whole genome GATK joint call pVCF	0	2	1	11	0	30	0	0	0	0	blocks	180	4982	0	0	0	0	0	Whole genome, joint call pVCFS	2020-09-29	2020-10-20	150092	150092	100	0
23376	BQSR - GATK BaseRecalibrator	0	2	1	11	0	30	1	0	0	0		180	0	0	0	0	0	0	BQSR - GATK BaseRecalibrator	2020-10-15	2000-01-01	-1	-1	180	0
23377	Sample Contamination (ReadHaps)	0	2	1	11	0	30	1	0	0	0		180	0	0	0	0	0	0	Sample Contamination (ReadHaps)	2020-10-15	2000-01-01	-1	-1	240	0
23378	Genotype Concordance - Contingency Metrics	0	2	1	11	0	30	0	0	0	0		180	0	0	0	0	0	0	Genotype Concordance Contingency Metrics	2020-10-15	2000-01-01	-1	-1	210	0
23379	Genotype Concordance - Detail Metrics	0	2	1	11	0	30	0	0	0	0		180	0	0	0	0	0	0	Genotype Concordance Detail Metrics	2020-10-15	2000-01-01	-1	-1	220	0
